# the CSV layout may change over time.
# Band Name                        ,Catalogue Name                     ,Date Observed                      ,RA (J2000)                         ,RA Uncertainty                     ,DEC (J2000)                        ,DEC Uncertainty                    ,Flux Density                       ,Flux Density Uncertainty           ,Frequency                          ,Separation                         ,UV Min                             ,UV Max                             ,Names
#                                  ,                                   ,                                   ,hexagesimal                        ,decimal degrees                    ,hexagesimal                        ,decimal degrees                    ,Jy                                 ,Jy                                 ,GHz                                ,degrees                            ,klambda                            ,klambda                            ,separated by '|'
#width:35                          ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width: until EOL                   
# (note: uvmin: if greater than zero, the scale of the measured (large scale) extent of the source.)
# (note: uvmax: the scale where (small scale) structure has been measured within the source, or a limit on the resolved structure. On angular scales between uvmin and uvmax the source appears as a point source, i.e. the amplitude is constant as a function of scale.)
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:38:11.0149                      ,2.5E-7                             ,-38:36:49.673                      ,5.555555555555555E-7               ,0.048                              ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,null                               ,J0838-3836|J083811-383649
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:33:22.3155                      ,1.1861111111111112E-6              ,-44:41:38.715                      ,6.972222222222222E-7               ,0.018                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0833-4441|J083322-444139
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:33:05.6778                      ,8.13888888888889E-7                ,-47:17:01.714                      ,7.166666666666667E-7               ,0.021                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0833-4717|J083305-471700
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:32:13.0048                      ,4.055555555555555E-7               ,-48:46:54.752                      ,1.8055555555555556E-7              ,0.016                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0832-4846|J083213-484654
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:25:26.8690                      ,5.86111111111111E-7                ,-50:10:38.488                      ,2.638888888888889E-7               ,0.014                              ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,null                               ,J0825-5010|J082526-501039
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:23:26.8544                      ,3.583333333333333E-7               ,-45:01:45.781                      ,1.6388888888888888E-7              ,0.047                              ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,null                               ,J0823-4501|J082326-450145
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:59:20.8131                      ,2.638888888888889E-7               ,-33:09:24.721                      ,7.805555555555556E-7               ,0.014                              ,0.001                              ,9.506E10                           ,0.001                              ,                                   ,null                               ,J0859-3309|J085920-330925
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:53:00.1843                      ,1.6944444444444445E-7              ,-38:24:16.510                      ,3.2777777777777776E-7              ,0.111                              ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,null                               ,J0853-3824|J085300-382416
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:52:38.7254                      ,5.611111111111111E-7               ,-57:55:29.812                      ,1.9722222222222222E-7              ,0.718                              ,0.07                               ,9.506E10                           ,0.07                               ,                                   ,null                               ,J0852-5755|J085238-575530
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:51:57.9307                      ,1.1277777777777776E-6              ,-54:41:33.759                      ,4.388888888888889E-7               ,0.068                              ,0.007                              ,9.506E10                           ,0.007                              ,                                   ,null                               ,J0851-5441|J085157-544135
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:51:55.8484                      ,5.305555555555554E-7               ,-52:28:12.782                      ,2.0E-7                             ,0.337                              ,0.03                               ,9.506E10                           ,0.03                               ,                                   ,null                               ,J0851-5228|J085155-522813
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:49:45.6234                      ,7.222222222222222E-8               ,-35:41:01.279                      ,1.277777777777778E-7               ,0.359                              ,0.04                               ,9.506E10                           ,0.04                               ,                                   ,null                               ,J0849-3541|J084945-354101
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:49:14.8767                      ,6.194444444444445E-7               ,-59:05:00.775                      ,2.1666666666666667E-7              ,0.15                               ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,null                               ,J0849-5905|J084914-590501
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:46:10.8938                      ,1.3333333333333334E-7              ,-34:24:33.586                      ,2.75E-7                            ,0.146                              ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,null                               ,J0846-3424|J084610-342434
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:45:49.6794                      ,5.555555555555555E-7               ,-55:55:26.745                      ,2.0833333333333336E-7              ,0.194                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,null                               ,J0845-5555|J084549-555528
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:45:42.4964                      ,1.1388888888888888E-7              ,-37:18:55.015                      ,2.2222222222222224E-7              ,0.042                              ,0.004                              ,9.506E10                           ,0.004                              ,                                   ,null                               ,J0845-3718|J084542-371855
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:44:52.3212                      ,1.4444444444444445E-7              ,-37:42:09.377                      ,2.5E-7                             ,0.118                              ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,null                               ,J0844-3742|J084452-374209
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:38:11.0149                      ,2.5E-7                             ,-38:36:49.673                      ,5.555555555555555E-7               ,0.082                              ,0.008                              ,9.506E10                           ,0.008                              ,                                   ,null                               ,J0838-3836|J083811-383649
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:33:22.3155                      ,1.1861111111111112E-6              ,-44:41:38.715                      ,6.972222222222222E-7               ,0.033                              ,0.003                              ,9.506E10                           ,0.003                              ,                                   ,null                               ,J0833-4441|J083322-444139
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:33:05.6778                      ,8.13888888888889E-7                ,-47:17:01.714                      ,7.166666666666667E-7               ,0.007                              ,8.0E-4                             ,9.506E10                           ,8.0E-4                             ,                                   ,null                               ,J0833-4717|J083305-471700
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:32:13.0048                      ,4.055555555555555E-7               ,-48:46:54.752                      ,1.8055555555555556E-7              ,0.036                              ,0.004                              ,9.506E10                           ,0.004                              ,                                   ,null                               ,J0832-4846|J083213-484654
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:25:26.8690                      ,5.86111111111111E-7                ,-50:10:38.488                      ,2.638888888888889E-7               ,0.058                              ,0.006                              ,9.506E10                           ,0.006                              ,                                   ,null                               ,J0825-5010|J082526-501039
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:23:26.8544                      ,3.583333333333333E-7               ,-45:01:45.781                      ,1.6388888888888888E-7              ,0.106                              ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,null                               ,J0823-4501|J082326-450145
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:44:52.6854                      ,6.666666666666667E-8               ,-10:00:59.108                      ,1.3888888888888888E-7              ,0.01                               ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,null                               ,J0844-1000|J084452-100059
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:40:47.6646                      ,5.027777777777778E-7               ,-09:10:49.598                      ,7.222222222222222E-7               ,0.013                              ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,null                               ,J0840-0910|J084047-091050|J084048-091047
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:24:51.6215                      ,4.444444444444445E-8               ,-15:27:45.915                      ,8.611111111111111E-8               ,0.098                              ,0.01                               ,2.8499E11                          ,0.01                               ,                                   ,null                               ,J0824-1527|J082450-152731|J082451-152745
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:24:44.7833                      ,9.444444444444445E-8               ,-10:29:43.651                      ,2.0555555555555556E-7              ,0.02                               ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0824-1029|J082444-102944
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:23:52.0236                      ,1.3055555555555556E-7              ,-09:39:25.915                      ,2.555555555555556E-7               ,0.011                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0823-0939|J082352-093926|J082352-093934
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:20:57.4476                      ,3.0555555555555556E-8              ,-12:58:59.169                      ,3.0555555555555556E-8              ,0.182                              ,0.02                               ,2.8499E11                          ,0.02                               ,                                   ,null                               ,J0820-1258|J0820-129|J082057-125858|J082057-125859|B0818-128
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:19:36.6475                      ,9.722222222222221E-8               ,-06:30:48.169                      ,2.138888888888889E-7               ,0.015                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0819-0630|J081936-063044|J081936-063048
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:17:49.7495                      ,3.3333333333333334E-8              ,-09:33:30.527                      ,5.2777777777777776E-8              ,0.104                              ,0.01                               ,2.8499E11                          ,0.01                               ,                                   ,null                               ,J0817-0933|J081749-093330|J081749-093348
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:17:27.4860                      ,6.944444444444444E-8               ,-03:07:37.312                      ,1.3888888888888888E-7              ,0.011                              ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,null                               ,J0817-0307|J081727-030737
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:15:58.0888                      ,2.722222222222222E-7               ,-11:41:15.221                      ,5.555555555555555E-7               ,0.021                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0815-1141|J081558-114115
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:14:11.6935                      ,1.0E-7                             ,-10:12:10.289                      ,1.9722222222222222E-7              ,0.019                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0814-1012|J081411-101210
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:14:09.9320                      ,9.166666666666667E-8               ,-17:39:12.297                      ,2.0E-7                             ,0.014                              ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,null                               ,J0814-1739|J081410-173912
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:14:07.9008                      ,8.611111111111111E-8               ,-18:06:26.055                      ,1.6944444444444445E-7              ,0.019                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0814-1806|J081407-180626
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:12:28.5159                      ,5.833333333333333E-8               ,-18:10:42.813                      ,1.1944444444444445E-7              ,0.016                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J0812-1810|J081228-181043
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:10:57.4203                      ,7.972222222222223E-7               ,-13:21:56.453                      ,2.0083333333333333E-6              ,0.014                              ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,null                               ,J0810-1321|J081057-132156|J081059-132146
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:44:52.6854                      ,6.666666666666667E-8               ,-10:00:59.108                      ,1.3888888888888888E-7              ,0.013                              ,0.001                              ,9.506E10                           ,0.001                              ,                                   ,null                               ,J0844-1000|J084452-100059
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:40:47.6646                      ,5.027777777777778E-7               ,-09:10:49.598                      ,7.222222222222222E-7               ,0.026                              ,0.003                              ,9.506E10                           ,0.003                              ,                                   ,null                               ,J0840-0910|J084047-091050|J084048-091047
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:24:51.6215                      ,4.444444444444445E-8               ,-15:27:45.915                      ,8.611111111111111E-8               ,0.229                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,null                               ,J0824-1527|J082450-152731|J082451-152745
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:24:44.7833                      ,9.444444444444445E-8               ,-10:29:43.651                      ,2.0555555555555556E-7              ,0.057                              ,0.006                              ,9.506E10                           ,0.006                              ,                                   ,null                               ,J0824-1029|J082444-102944
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:23:52.0236                      ,1.3055555555555556E-7              ,-09:39:25.915                      ,2.555555555555556E-7               ,0.02                               ,0.002                              ,9.506E10                           ,0.002                              ,                                   ,null                               ,J0823-0939|J082352-093926|J082352-093934
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:20:57.4476                      ,3.0555555555555556E-8              ,-12:58:59.169                      ,3.0555555555555556E-8              ,0.342                              ,0.03                               ,9.506E10                           ,0.03                               ,                                   ,null                               ,J0820-1258|J0820-129|J082057-125858|J082057-125859|B0818-128
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:19:36.6475                      ,9.722222222222221E-8               ,-06:30:48.169                      ,2.138888888888889E-7               ,0.04                               ,0.004                              ,9.506E10                           ,0.004                              ,                                   ,null                               ,J0819-0630|J081936-063044|J081936-063048
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:17:49.7495                      ,3.3333333333333334E-8              ,-09:33:30.527                      ,5.2777777777777776E-8              ,0.167                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,null                               ,J0817-0933|J081749-093330|J081749-093348
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:17:27.4860                      ,6.944444444444444E-8               ,-03:07:37.312                      ,1.3888888888888888E-7              ,0.028                              ,0.003                              ,9.506E10                           ,0.003                              ,                                   ,null                               ,J0817-0307|J081727-030737
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:15:58.0888                      ,2.722222222222222E-7               ,-11:41:15.221                      ,5.555555555555555E-7               ,0.044                              ,0.004                              ,9.506E10                           ,0.004                              ,                                   ,null                               ,J0815-1141|J081558-114115
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:14:11.6935                      ,1.0E-7                             ,-10:12:10.289                      ,1.9722222222222222E-7              ,0.024                              ,0.002                              ,9.506E10                           ,0.002                              ,                                   ,null                               ,J0814-1012|J081411-101210
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:14:09.9320                      ,9.166666666666667E-8               ,-17:39:12.297                      ,2.0E-7                             ,0.029                              ,0.003                              ,9.506E10                           ,0.003                              ,                                   ,null                               ,J0814-1739|J081410-173912
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:14:07.9008                      ,8.611111111111111E-8               ,-18:06:26.055                      ,1.6944444444444445E-7              ,0.018                              ,0.002                              ,9.506E10                           ,0.002                              ,                                   ,null                               ,J0814-1806|J081407-180626
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:12:28.5159                      ,5.833333333333333E-8               ,-18:10:42.813                      ,1.1944444444444445E-7              ,0.052                              ,0.005                              ,9.506E10                           ,0.005                              ,                                   ,null                               ,J0812-1810|J081228-181043
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,08:10:57.4203                      ,7.972222222222223E-7               ,-13:21:56.453                      ,2.0083333333333333E-6              ,0.022                              ,0.002                              ,9.506E10                           ,0.002                              ,                                   ,null                               ,J0810-1321|J081057-132156|J081059-132146
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,22:09:45.3343                      ,5.833333333333333E-8               ,+35:56:01.130                      ,9.444444444444445E-8               ,0.031                              ,0.003                              ,2.8499E11                          ,0.003                              ,                                   ,null                               ,J2209+3556|J2209+359|J220945+355544|B2207+356|VLA_J2209+3556
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,22:09:21.4250                      ,1.7E-6                             ,+37:42:18.226                      ,2.4E-6                             ,0.041                              ,0.004                              ,2.8499E11                          ,0.004                              ,                                   ,null                               ,J2209+3742|J2209+377|B2207+374|VLA_J2209+3742
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,22:04:21.1006                      ,1.9166666666666665E-7              ,+36:32:37.089                      ,2.3055555555555553E-7              ,0.013                              ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,-116.3                             ,J2204+3632|J2204+365|J220420+363226|B2202+363|VLA_J2204+3632
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:40:16.9471                      ,                                   ,+39:11:44.856                      ,                                   ,0.072                              ,0.007                              ,2.8499E11                          ,0.007                              ,                                   ,null                               ,J2140+3911|J2140+391|J214017+391145|B2138+389|VLA_J2140+3911
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:25:26.1704                      ,                                   ,+24:42:03.579                      ,                                   ,0.052                              ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,null                               ,J2125+2442|J2125+247|J212526+244214|B2123+244|VLA_J2125+2442
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:15:29.4135                      ,3.3333333333333334E-8              ,+29:33:38.367                      ,2.777777777777778E-8               ,0.168                              ,0.02                               ,2.8499E11                          ,0.02                               ,                                   ,-120.3                             ,J2115+2933|J2115+295|J211528+293339|B2113+293|VLA_J2115+2933
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:06:39.7582                      ,                                   ,+25:00:57.530                      ,                                   ,0.086                              ,0.009                              ,2.8499E11                          ,0.009                              ,                                   ,null                               ,J2106+2500|J2106+250|J210639+250060|B2104+248|VLA_J2106+2500
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:06:10.8182                      ,                                   ,+21:35:35.997                      ,                                   ,0.087                              ,0.009                              ,2.8499E11                          ,0.009                              ,                                   ,null                               ,J2106+2135|J2106+215|J210610+213540|B2103+213|VLA_J2106+2135
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:53:09.3640                      ,                                   ,+22:48:01.486                      ,                                   ,0.019                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,null                               ,J2053+2248|J2053+228|J205309+224802|B2050+226|VLA_J2053+2248
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:52:52.0550                      ,4.0E-7                             ,+36:35:35.300                      ,8.0E-7                             ,0.01                               ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,null                               ,J2052+3635|J2052+365|B2050+364|VLA_J2052+3635
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:50:51.1315                      ,6.0E-7                             ,+31:27:27.374                      ,5.0E-7                             ,0.083                              ,0.008                              ,2.8499E11                          ,0.008                              ,                                   ,null                               ,J2050+3127|J2050+314|B2048+312|VLA_J2050+3127
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:50:02.2844                      ,4.2E-6                             ,+36:19:52.502                      ,4.8E-6                             ,0.422                              ,0.04                               ,2.8499E11                          ,0.04                               ,                                   ,null                               ,J2050+3619|J2050+363|B2048+361|VLA_J2050+3619
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:39:34.8082                      ,                                   ,+21:52:09.686                      ,                                   ,0.077                              ,0.008                              ,2.8499E11                          ,0.008                              ,                                   ,null                               ,J2039+2152|J2039+218|J203935+215207|B2037+216|VLA_J2039+2152
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:35:33.9834                      ,2.9E-5                             ,+18:57:05.467                      ,3.11E-5                            ,0.01                               ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,null                               ,J2035+1857|J2035+189|B2033+181|VLA_J2035+1857
ALMA-Band 7                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:33:32.0313                      ,1.0833333333333334E-7              ,+21:46:22.410                      ,1.5000000000000002E-7              ,0.04                               ,0.004                              ,2.8499E11                          ,0.004                              ,                                   ,-265.3                             ,J2033+2146|J2033+217|J203332+214613|B2031+216|VLA_J2033+2146
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,22:09:45.3343                      ,5.833333333333333E-8               ,+35:56:01.130                      ,9.444444444444445E-8               ,0.0824                             ,0.008                              ,9.506E10                           ,0.008                              ,                                   ,null                               ,J2209+3556|J2209+359|J220945+355544|B2207+356|VLA_J2209+3556
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,22:09:21.4250                      ,1.7E-6                             ,+37:42:18.226                      ,2.4E-6                             ,0.1052                             ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,null                               ,J2209+3742|J2209+377|B2207+374|VLA_J2209+3742
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,22:04:21.1006                      ,1.9166666666666665E-7              ,+36:32:37.089                      ,2.3055555555555553E-7              ,0.0241                             ,0.0024                             ,9.506E10                           ,0.0024                             ,                                   ,-116.3                             ,J2204+3632|J2204+365|J220420+363226|B2202+363|VLA_J2204+3632
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:40:16.9471                      ,                                   ,+39:11:44.856                      ,                                   ,0.1211                             ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,null                               ,J2140+3911|J2140+391|J214017+391145|B2138+389|VLA_J2140+3911
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:25:26.1704                      ,                                   ,+24:42:03.579                      ,                                   ,0.0775                             ,0.008                              ,9.506E10                           ,0.008                              ,                                   ,null                               ,J2125+2442|J2125+247|J212526+244214|B2123+244|VLA_J2125+2442
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:15:29.4135                      ,3.3333333333333334E-8              ,+29:33:38.367                      ,2.777777777777778E-8               ,0.3084                             ,0.03                               ,9.506E10                           ,0.03                               ,                                   ,-120.3                             ,J2115+2933|J2115+295|J211528+293339|B2113+293|VLA_J2115+2933
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:06:39.7582                      ,                                   ,+25:00:57.530                      ,                                   ,0.1635                             ,0.016                              ,9.506E10                           ,0.016                              ,                                   ,null                               ,J2106+2500|J2106+250|J210639+250060|B2104+248|VLA_J2106+2500
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,21:06:10.8182                      ,                                   ,+21:35:35.997                      ,                                   ,0.1332                             ,0.013                              ,9.506E10                           ,0.013                              ,                                   ,null                               ,J2106+2135|J2106+215|J210610+213540|B2103+213|VLA_J2106+2135
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:53:09.3640                      ,                                   ,+22:48:01.486                      ,                                   ,0.0492                             ,0.005                              ,9.506E10                           ,0.005                              ,                                   ,null                               ,J2053+2248|J2053+228|J205309+224802|B2050+226|VLA_J2053+2248
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:52:52.0550                      ,4.0E-7                             ,+36:35:35.300                      ,8.0E-7                             ,0.0613                             ,0.006                              ,9.506E10                           ,0.006                              ,                                   ,null                               ,J2052+3635|J2052+365|B2050+364|VLA_J2052+3635
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:51:35.5829                      ,5.833333333333333E-8               ,+17:43:36.900                      ,8.611111111111111E-8               ,0.5219                             ,0.05                               ,9.506E10                           ,0.05                               ,                                   ,-267.5                             ,J2051+1743|J2051+177|J205134+174324|B2049+175|VLA_J2051+1743
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:50:51.1315                      ,6.0E-7                             ,+31:27:27.374                      ,5.0E-7                             ,0.2006                             ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,null                               ,J2050+3127|J2050+314|B2048+312|VLA_J2050+3127
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:50:02.2844                      ,4.2E-6                             ,+36:19:52.502                      ,4.8E-6                             ,0.7686                             ,0.08                               ,9.506E10                           ,0.08                               ,                                   ,null                               ,J2050+3619|J2050+363|B2048+361|VLA_J2050+3619
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:39:34.8082                      ,                                   ,+21:52:09.686                      ,                                   ,0.192                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,null                               ,J2039+2152|J2039+218|J203935+215207|B2037+216|VLA_J2039+2152
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:35:33.9834                      ,2.9E-5                             ,+18:57:05.467                      ,3.11E-5                            ,0.0096                             ,0.001                              ,9.506E10                           ,0.001                              ,                                   ,null                               ,J2035+1857|J2035+189|B2033+181|VLA_J2035+1857
ALMA-Band 3                        ,ALMA                               ,2015-06-21 00:00:00.0              ,20:33:32.0313                      ,1.0833333333333334E-7              ,+21:46:22.410                      ,1.5000000000000002E-7              ,0.1267                             ,0.013                              ,9.506E10                           ,0.013                              ,                                   ,-265.3                             ,J2033+2146|J2033+217|J203332+214613|B2031+216|VLA_J2033+2146
ALMA-Band 7                        ,ALMA                               ,2015-06-20 00:00:00.0              ,22:17:48.2379                      ,                                   ,+02:20:10.712                      ,                                   ,0.041                              ,0.004                              ,2.8499E11                          ,0.004                              ,                                   ,null                               ,J2217+0220|J2217+023|J221747+022011|B2215+020|VLA_J2217+0220
ALMA-Band 7                        ,ALMA                               ,2015-06-20 00:00:00.0              ,22:12:50.8393                      ,                                   ,+06:46:08.741                      ,                                   ,0.206                              ,0.02                               ,2.8499E11                          ,0.02                               ,                                   ,null                               ,J2212+0646|J2212+067|J221251+064604|B2210+065|VLA_J2212+0646
ALMA-Band 7                        ,ALMA                               ,2015-06-20 00:00:00.0              ,22:12:37.9726                      ,6.944444444444445E-7               ,+01:52:51.178                      ,9.5E-7                             ,0.016                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,-139.6                             ,J2212+0152|J2212+018|B2210+016|VLA_J2212+0152
ALMA-Band 7                        ,ALMA                               ,2015-06-20 00:00:00.0              ,22:01:27.5087                      ,                                   ,+03:12:15.163                      ,                                   ,0.05                               ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,null                               ,J2201+0312|J2201+032|J220127+031221|B2158+029|VLA_J2201+0312
ALMA-Band 7                        ,ALMA                               ,2015-06-20 00:00:00.0              ,22:00:07.9333                      ,8.333333333333333E-8               ,+10:30:07.902                      ,1.6666666666666665E-7              ,0.154                              ,0.02                               ,2.8499E11                          ,0.02                               ,                                   ,-603.0                             ,J2200+1030|J2200+105|J220008+103009|B2157+102|VLA_J2200+1030
